HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.user_turn_0,Input.agent_turn_0,Input.user_turn_1,Input.option_0,Input.option_0_idx,Input.option_1,Input.option_1_idx,Input.option_2,Input.option_2_idx,Input.option_3,Input.option_3_idx,Input.is_checkmark_page,Answer.comments,Answer.manual_entry,Answer.radio-input,Approve,Reject
3EN4YVUOUCXFZGYTVLGRMGTE2M5XJZ,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3483FV8BEFO4XPEJDF6AC5PWAAZ26J,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:16:03 PDT 2022,Fri Oct 14 13:24:58 PDT 2022,Mon Oct 17 13:24:58 PDT 2022,,,,535,100% (570/570),100% (96/96),100% (96/96),Actually I need to make it a little later ...,Here are some times when you and Crystal are free .,The second one is later thanks,The 2nd one works.,2,fix the second one,0,The 2nd one works.,1,"Schedule the appointment for 12:00 PM. Also, please add Celebratory Dinner with Thomas tomorrow at around 6:30 PM.",3,true,{},{},3,,
3FBEFUUYRKARF8BT0SUOT4DBFVDA63,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,37KGEN7NJ4V8Z2XUU9GVEIO6GPEPPW,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:45 PDT 2022,Fri Oct 14 13:08:44 PDT 2022,Mon Oct 17 13:08:44 PDT 2022,,,,239,100% (1503/1503),100% (25/25),100% (25/25),,,Please add a meeting in the main room for next tuesday at 8 am .,What about Sunday?,3,Change the location of the staff meeting tomorrow to Conference Room B.,0,create meeting in the main room on tuesday at 8,2,create meeting in main room on tuesday at 8,1,true,{},{},3,,
3FW4EL5A3LTES4XO0BP6X9D1N2J227,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3BEFOD78W7YGP6EY49WFUGJGKOAM49,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:15:52 PDT 2022,Fri Oct 14 13:23:51 PDT 2022,Mon Oct 17 13:23:51 PDT 2022,,,,479,100% (570/570),100% (96/96),100% (96/96),yes this looks good to me,I 've put that on your calendar .," Let 's add Larry , Bill , and Danny to the meeting with John Smith","No, I need it to be 2 hours long, from 2 to 3 pm.",3,"Add Larry Smith, Bill, and Danny to the meeting with John.",0,"Add Larry John, Bill, and Danny to the meeting with John.",2,"Add Larry Smith, Bill, and Danny to the meeting with John Smith.",1,true,{},"Add Larry, Bill, and Danny to the meeting with John Smith.",,,
3GL25Y6843Z50O4EYITJ28LV6G0XM3,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,336YQZE83WJYLPIYIEFPZ8PUKK5M5E,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:15:59 PDT 2022,Fri Oct 14 13:24:50 PDT 2022,Mon Oct 17 13:24:50 PDT 2022,,,,531,100% (570/570),100% (96/96),100% (96/96)," I need to get a haircut on Friday around lunch , thanks ! ",Does one of these work ?," Schedule it for 12 pm , please . Also , make a Celebratory Dinner with Thomas tomorrow at around 6 : 30 pm .","Schedule the appointment for 12:00 PM. Also, please add Celebratory Dinner with Thomas tomorrow at around 6:30 PM.",2,"No, I need it to be 3 and a half hours long.",3,"Schedule the appointment for 12:00 PM. Also, please schedule a Celebratory Dinner with Thomas tomorrow around 6:30 PM.",1,"Schedule the appointment for 12:00 PM. Also, please schedule a Celebratory Dinner with Thomas tomorrow around 6:30 PM.",0,true,{},{},3,,
3GONHBMNHV3U5J4TZ0H4ZT16EGYZM2,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3S96KQ6I9N9X2XNB6HYKJY8ER9WTDR,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:05:41 PDT 2022,Fri Oct 14 13:10:36 PDT 2022,Mon Oct 17 13:10:36 PDT 2022,,,,295,100% (1503/1503),100% (25/25),100% (25/25),I 'm having super secret downtime next Tuesday from 1 to 5 .,Is this good ?,Can you make super secret downtime be on Wednesday ?,"No, it should actually be next Wednesday.",1,I meant the one on Thursday.,3,Can you change that to Wednesday?,0,Can you change that to Wednesday?,2,true,{},{},1,,
3HEM8MA6H9HRCU0F4KQJP4JXEIOPQU,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,3FE7TXL1LJSX77X3SOK8IA6NAB92QE,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:41 PDT 2022,Fri Oct 14 13:08:04 PDT 2022,Mon Oct 17 13:08:04 PDT 2022,,,,203,100% (1503/1503),100% (25/25),100% (25/25),,," Are there waiters at Buenos Grill in Reno , NV ?",Does Buenos Grill in Reno have takeout?,1,"Does Buenos Grill in Reno, NV have waiter service?",0,Does Buenos Grill in Reno have waiter service?,2,What do I have on Monday morning?,3,true,{},{},2,,
3HFWPF5AK9OWILA5YQIH71VXRAHS3A,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,30LSNF239V0KQ99KFGFZ98F1J1U2ID,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:12:30 PDT 2022,Fri Oct 14 13:13:20 PDT 2022,Mon Oct 17 13:13:20 PDT 2022,,,,50,100% (570/570),100% (96/96),100% (96/96),What 's on my schedule on Friday," You have one event on your calendar . Your \"" rally \"" is on Friday from 9 : 00 to 11 : 00 AM . ",How about on Saturday,What's on my schedule on Saturday?,2,Oh I meant Saturday,0,change the staff meeting to be called staff meeting,3,Oh I meant Saturday,1,true,{},{},1,,
3JU8CV4BRLHORINZP7YF0ZOXZH6POM,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3QUO65DNQVT367TPWV2AZO6FE1AUOG,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:38 PDT 2022,Fri Oct 14 13:06:59 PDT 2022,Mon Oct 17 13:06:59 PDT 2022,,,,141,100% (1503/1503),100% (25/25),100% (25/25),Let 's go with the second one .,I 've put that on your calendar .,Can you give the address of the Smithsonian National Zoo ?,Can you give me the address for Smithsonian National Zoo?,0,What is the address of the Smithsonian National Zoo?,2,fix the second one,3,What is the address of the Smithsonian National Zoo?,1,true,{},{},2,,
3MJ9GGZYO3B3X7SSDQIL3RWZZQBA2M,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3JNQLM5FT5RMGAHQ0JCC1O7T05M2LP,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:37 PDT 2022,Fri Oct 14 13:06:50 PDT 2022,Mon Oct 17 13:06:50 PDT 2022,,,,133,100% (1503/1503),100% (25/25),100% (25/25),Is that a good place for a group meal ?," Yes , Twisted Fork is good for groups . ",Texas Roadhouse in reno,Find me Texas Roadhouse in reno,1,Find me Texas Roadhouse in reno,0,What's the weather like at Texas Roadhouse in reno?,2,Can you add James Karl and Mike to this event?,3,true,{},{},1,,
3MXX6RQ9EVAKNPDH6NJ6M1ISIQ74PS,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,3KIBXJ1WD6ZP3BOD2HY8T1XHCACKO9,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:04:41 PDT 2022,Fri Oct 14 13:06:58 PDT 2022,Mon Oct 17 13:06:58 PDT 2022,,,,137,100% (570/570),100% (96/96),100% (96/96),It 's look well," I 've changed \"" Brainstorm Session \"" to be at Little Anthony 's Pizza . ",Will it be raining out ?,Will it be rainy?,0,Is it raining now?,2,Oh I meant Saturday,3,Is it raining?,1,true,{},{},1,,
3NOEP8XAU47BLR1RQYLBJCFQBLBXPZ,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,3IQ1VMJRYUPGKBBLO1212XZWCZZA99,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:16:25 PDT 2022,Fri Oct 14 13:25:45 PDT 2022,Mon Oct 17 13:25:45 PDT 2022,,,,560,100% (570/570),100% (96/96),100% (96/96),show me the star conventions," The \"" star conventions \"" is on Saturday from 9 : 00 to 9 : 30 AM . ",show me my interview tomorrow,Can you show me my interview tomorrow?,1,Do I have any events this Spring with Julie?,3,show me tomorrow's interview,2,show me my interview tomorrow,0,true,{},{},1,,
3NRZ1LDP7WB0QM16RG9WGXV1JL9ZPY,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,3QIYRE09Y4M5FP2FTSSD9X1DDU7N1U,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:39 PDT 2022,Fri Oct 14 13:07:39 PDT 2022,Mon Oct 17 13:07:39 PDT 2022,,,,180,100% (1503/1503),100% (25/25),100% (25/25),I need to move my appointment with Matt to sometime between the 3 rd and 8 th of December .,How is this ?,Can we change that to later in the week ?,create meeting in main room on tuesday at 8,3,I need it to be later in the week.,0,I need it to be later in the week.,2,I need to move it to later this week.,1,true,{},{},4,,
3NSCTNUR2ZSVW4BFV9KJ1YZBJ02A5N,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,336KAV9KYRX6G9OPJY12VW9P9KQ2YH,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:51 PDT 2022,Fri Oct 14 13:10:04 PDT 2022,Mon Oct 17 13:10:04 PDT 2022,,,,313,100% (1503/1503),100% (25/25),100% (25/25),What is on my calendar this Saturday ?,I did n't find any matching events on your calendar .,Add a 4 hour baseball game in the afternoon,Create a baseball game for 4 hours in the afternoon.,0,Create a baseball game for 4 hours this afternoon.,1,What events do I have this month with Ramon?,3,Schedule a baseball game for that afternoon for 4 hours.,2,true,{},{},4,,
3PZDSVZ3J5MKK414Q86EICDXIB64NW,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3UXUOQ9OKF2C6SNS944HO18QH9BA7X,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:16:19 PDT 2022,Fri Oct 14 13:25:25 PDT 2022,Mon Oct 17 13:25:25 PDT 2022,,,,546,100% (570/570),100% (96/96),100% (96/96),Can you double check that I do n't have anything planned on Saturday ?," I found one event on Saturday . It 's \"" Appointment \"" from 3 : 00 to 3 : 30 PM . "," Alright , what about Sunday ?",What about Sunday?,2,Rename it to Meeting Meeting,3,What about Sunday?,0,What about Sunday?,1,true,{},{},3,,
3QQUBC64ZEJBI6PEAJ8JFNAVB6AXN3,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,3M0BCWMB8W1WFHTLNQCPBSRDSI2WBD,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:06:39 PDT 2022,Fri Oct 14 13:07:57 PDT 2022,Mon Oct 17 13:07:57 PDT 2022,,,,78,100% (570/570),100% (96/96),100% (96/96),do I have anything around 1 pm on Tuesday ?," Yes , I found one event tomorrow . It 's \"" IM Burger \"" from 2 : 00 to 2 : 30 . ",Please change this to In N Out Burger and make it around 5 pm,Can you rename that to In N Burger Burger and make it start around 5 pm?,1,Can you rename that to In N Out Burger and make it start around 5 pm instead?,0,Can you change that to be at In N Out Burger and then at around 5 pm?,2,Find me Texas Roadhouse in reno,3,true,{},{},2,,
3QTFNPMJC6N0N1PTB1W4C8Q6J68ZN2,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:22 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:22 PDT 2022,,,39ASUFLU6YC9BKAV7MA1EJB54HLXE7,AKQAI78JTXXC9,Submitted,Fri Oct 14 13:04:49 PDT 2022,Fri Oct 14 13:09:52 PDT 2022,Mon Oct 17 13:09:52 PDT 2022,,,,303,100% (1503/1503),100% (25/25),100% (25/25),Move the dentist appointment to next Saturday .,Is this the update you want ?,Book a lunch for next wednesday with sarah and her boss,Schedule a lunch with the manager and myself for next Wednesday.,2,The one in the morning.,3,Add a lunch with sarah's manager next wednesday,1,Schedule a lunch with the manager for next Wednesday.,0,true,{},Schedule a lunch with Sarah and her manager for next Wednesday,,,
3RKHNXPHGW1ITWAG815G3OUNNTOUK3,3BI4P5TREONE1N0FOPWSFKJVYI87VL,Choose and rewrite chatbot responses,You will see responses from a chatbot and be asked to choose and/or edit valid responses,"chatbot, data collection, text",$0.09,Fri Oct 14 13:04:21 PDT 2022,1,BatchId:4900858;OriginalHitTemplateId:928390845;,7200,259200,Fri Oct 21 13:04:21 PDT 2022,,,3MYYFCXHJ4CGXWICT6YKHBZJO2YG4V,A2RBF3IIJP15IH,Submitted,Fri Oct 14 13:18:05 PDT 2022,Fri Oct 14 13:26:20 PDT 2022,Mon Oct 17 13:26:20 PDT 2022,,,,495,100% (570/570),100% (96/96),100% (96/96),schedule a meeting with the marketing department tomorrow .,I can only look up names in your address book . Please use a full name and try again .,Schedule a meeting with Marcus from the marketing department tomorrow .,Is Elliot coming to my birthday party this weekend?,3,schedule a meeting with Marcus on tomorrow for the meeting department,2,Schedule a meeting with the marketing department tomorrow.,0,Can you find Jack Sparrow's address?,1,true,{},Schedule a meeting tomorrow with Marcus from the marketing department.,,,
