"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.user_turn_0","Input.agent_turn_0","Input.user_turn_1","Input.option_0","Input.option_0_idx","Input.option_1","Input.option_1_idx","Input.option_2","Input.option_2_idx","Input.option_3","Input.option_3_idx","Answer.comments","Answer.manual_entry","Answer.radio-input","Approve","Reject"
"30EMX9PEVKO2EJICJWAGONCZ2P9SKD","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3ITXP059PXO9QJAORDF5CR75UV2JSZ","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:23:18 PDT 2022","Tue Oct 11 16:41:03 PDT 2022","Fri Oct 14 16:41:03 PDT 2022","","","","1065","100% (1103/1103)","0% (0/0)","0% (0/0)","","","How many feel of snow are we expecting by tomorrow night ?","Add my birthday birthday on June 23","3","What are the chances of snow tomorrow night?","2","What are the chances of snow tomorrow night?","1","What causes hail?","0","{}","How many feet of snow are expected?",""
"30EMX9PEVKO2EJICJWAGONCZ2P9SKD","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3TYCR1GOTDOCMLK2PQLQOZH0LZ7ZLM","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:23:15 PDT 2022","Tue Oct 11 16:29:19 PDT 2022","Fri Oct 14 16:29:19 PDT 2022","","","","364","100% (474/474)","0% (0/0)","0% (0/0)","","","How many feel of snow are we expecting by tomorrow night ?","Add my birthday birthday on June 23","3","What are the chances of snow tomorrow night?","2","What are the chances of snow tomorrow night?","1","What causes hail?","0","","{}","3"
"3JU8CV4BRLHORINZP7YF0ZOXZACPOE","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3YZ8UPK3VUR2XIWM6QTJ4OCYP8NUCL","A28AXX4NCWPH1F","Submitted","Tue Oct 11 16:50:01 PDT 2022","Tue Oct 11 16:50:18 PDT 2022","Fri Oct 14 16:50:18 PDT 2022","","","","17","100% (4/4)","0% (0/0)","0% (0/0)","Can you find my event that s at the end of the day on friday ?"," The "" Meeting "" is on Friday from 5 : 00 to 5 : 30 PM . ","Do I have any events that end at the end of the day on Saturday ?","Do I have anything on Saturday that ends at the end of the day?","2","Is my 4pm meeting with John and John?","3","Do I have anything on Saturday that ends at the end of the day?","1","Do I have anything before the end of the day on Saturday?","0","{}","{}","4"
"3JU8CV4BRLHORINZP7YF0ZOXZACPOE","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3QFUFYSY9ZKAJWMHIMS2ZQZ7N8V4FN","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:59:07 PDT 2022","Tue Oct 11 17:01:14 PDT 2022","Fri Oct 14 17:01:14 PDT 2022","","","","127","100% (1103/1103)","0% (0/0)","0% (0/0)","Can you find my event that s at the end of the day on friday ?"," The "" Meeting "" is on Friday from 5 : 00 to 5 : 30 PM . ","Do I have any events that end at the end of the day on Saturday ?","Do I have anything on Saturday that ends at the end of the day?","2","Is my 4pm meeting with John and John?","3","Do I have anything on Saturday that ends at the end of the day?","1","Do I have anything before the end of the day on Saturday?","0","{}","{}","1"
"3JU8CV4BRLHORINZP7YF0ZOXZACPOE","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3RXCAC0YISUHGX5E59OXYNFOQ9IG8W","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:39:46 PDT 2022","Tue Oct 11 16:43:28 PDT 2022","Fri Oct 14 16:43:28 PDT 2022","","","","222","100% (474/474)","0% (0/0)","0% (0/0)","Can you find my event that s at the end of the day on friday ?"," The "" Meeting "" is on Friday from 5 : 00 to 5 : 30 PM . ","Do I have any events that end at the end of the day on Saturday ?","Do I have anything on Saturday that ends at the end of the day?","2","Is my 4pm meeting with John and John?","3","Do I have anything on Saturday that ends at the end of the day?","1","Do I have anything before the end of the day on Saturday?","0","{}","{}","3"
"35XW21VSVGJDYP0U4WMH3NPERPESLG","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","354GIDR5ZCB2N4PQW3MFKGMQ0UQ00Z","A28AXX4NCWPH1F","Submitted","Tue Oct 11 17:01:18 PDT 2022","Tue Oct 11 17:01:29 PDT 2022","Fri Oct 14 17:01:29 PDT 2022","","","","11","100% (4/4)","0% (0/0)","0% (0/0)","","","Schedule a one on one with Elli for We d at 4'00 pm .","Schedule a one-on-one with Elli on Wednesday at 3:00 pm.","1","Make it an hour after my Lunch date with Grace.","3","Schedule a one-on-one with Elli on Wednesday at 7:00 PM.","0","Schedule a one-on-one with Elli on Wednesday at 4:00 pm.","2","{}","{}","4"
"35XW21VSVGJDYP0U4WMH3NPERPESLG","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3QECW5O0KI62YK8IRBG1LMKMEDX5T0","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:55:28 PDT 2022","Tue Oct 11 16:58:24 PDT 2022","Fri Oct 14 16:58:24 PDT 2022","","","","176","100% (1103/1103)","0% (0/0)","0% (0/0)","","","Schedule a one on one with Elli for We d at 4'00 pm .","Schedule a one-on-one with Elli on Wednesday at 3:00 pm.","1","Make it an hour after my Lunch date with Grace.","3","Schedule a one-on-one with Elli on Wednesday at 7:00 PM.","0","Schedule a one-on-one with Elli on Wednesday at 4:00 pm.","2","{}","{}","4"
"35XW21VSVGJDYP0U4WMH3NPERPESLG","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3BC8WZX3V41ENSTOKTO9O8O0IAKRRI","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:45:57 PDT 2022","Tue Oct 11 16:57:38 PDT 2022","Fri Oct 14 16:57:38 PDT 2022","","","","701","100% (474/474)","0% (0/0)","0% (0/0)","","","Schedule a one on one with Elli for We d at 4'00 pm .","Schedule a one-on-one with Elli on Wednesday at 3:00 pm.","1","Make it an hour after my Lunch date with Grace.","3","Schedule a one-on-one with Elli on Wednesday at 7:00 PM.","0","Schedule a one-on-one with Elli on Wednesday at 4:00 pm.","2","{}","{}","4"
"3SZYX62S5G5DD2DHO68ZR7XLIL275L","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3CN4LGXD5YTGJN3CNCKQOB6NTJ94Y8","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:25:00 PDT 2022","Tue Oct 11 16:42:34 PDT 2022","Fri Oct 14 16:42:34 PDT 2022","","","","1054","100% (1103/1103)","0% (0/0)","0% (0/0)","Sure is .","I 've put that on your calendar ."," Actually , that should start at 6;45 ","Yes, please cancel that lunch.","3","Change the start time to 5:45 PM.","2","Change the start time to 8:45 PM.","0","Change the time to 0845","1","{}","Change the start time to 6:45 PM.",""
"3SZYX62S5G5DD2DHO68ZR7XLIL275L","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3AUQQEL7U6YIG5Q6Z0A459CGUQQV09","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:23:24 PDT 2022","Tue Oct 11 16:38:13 PDT 2022","Fri Oct 14 16:38:13 PDT 2022","","","","889","100% (474/474)","0% (0/0)","0% (0/0)","Sure is .","I 've put that on your calendar ."," Actually , that should start at 6;45 ","Yes, please cancel that lunch.","3","Change the start time to 5:45 PM.","2","Change the start time to 8:45 PM.","0","Change the time to 0845","1","{}","Change the start time to 6:45 PM.",""
"3SZYX62S5G5DD2DHO68ZR7XLIL275L","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","320DUZ38G8R60E1XWDLONDO26KLGJP","AKQAI78JTXXC9","Submitted","Tue Oct 11 17:02:53 PDT 2022","Tue Oct 11 18:36:21 PDT 2022","Fri Oct 14 18:36:21 PDT 2022","","","","5608","100% (1478/1478)","0% (0/0)","0% (0/0)","Sure is .","I 've put that on your calendar ."," Actually , that should start at 6;45 ","Yes, please cancel that lunch.","3","Change the start time to 5:45 PM.","2","Change the start time to 8:45 PM.","0","Change the time to 0845","1","{}","Change the start time to 6:45",""
"3B0MCRZMBRZ6CIZ047BUPZTN9F8PPV","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3DZQRBDBSMKY558ZOSNIWKQGYYGS3W","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:23:19 PDT 2022","Tue Oct 11 16:40:45 PDT 2022","Fri Oct 14 16:40:45 PDT 2022","","","","1046","100% (1103/1103)","0% (0/0)","0% (0/0)","hi"," I can help you create , update , and delete events on your calendar . You can also ask me about your schedule . ","Do I have anything betwee 4 and 7 tomorrow ?","Do I have anything at 7 pm tomorrow?","2","Do I have anything between 4 and 7 pm tomorrow?","0","Create an event titled: Dinner tonight at 8pm.","3","Do I have anything between 4 and 7 pm tomorrow?","1","{}","{}","2"
"3B0MCRZMBRZ6CIZ047BUPZTN9F8PPV","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3I02618YA1BLR75QBVFPOOB5ORTUPQ","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:23:12 PDT 2022","Tue Oct 11 16:28:11 PDT 2022","Fri Oct 14 16:28:11 PDT 2022","","","","299","100% (474/474)","0% (0/0)","0% (0/0)","hi"," I can help you create , update , and delete events on your calendar . You can also ask me about your schedule . ","Do I have anything betwee 4 and 7 tomorrow ?","Do I have anything at 7 pm tomorrow?","2","Do I have anything between 4 and 7 pm tomorrow?","0","Create an event titled: Dinner tonight at 8pm.","3","Do I have anything between 4 and 7 pm tomorrow?","1","{}","","2"
"3B0MCRZMBRZ6CIZ047BUPZTN9F8PPV","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3AWETUDC93XAWKCW4NODWJP84VQIZ4","AKQAI78JTXXC9","Submitted","Tue Oct 11 17:02:35 PDT 2022","Tue Oct 11 18:34:35 PDT 2022","Fri Oct 14 18:34:35 PDT 2022","","","","5520","100% (1478/1478)","0% (0/0)","0% (0/0)","hi"," I can help you create , update , and delete events on your calendar . You can also ask me about your schedule . ","Do I have anything betwee 4 and 7 tomorrow ?","Do I have anything at 7 pm tomorrow?","2","Do I have anything between 4 and 7 pm tomorrow?","0","Create an event titled: Dinner tonight at 8pm.","3","Do I have anything between 4 and 7 pm tomorrow?","1","{}","{}","4"
"30P8I9JKOIQFOSED64BFXLDO438V50","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3483FV8BEFO4XPEJDF6AC5PWAVL62F","A28AXX4NCWPH1F","Submitted","Tue Oct 11 16:29:57 PDT 2022","Tue Oct 11 16:30:06 PDT 2022","Fri Oct 14 16:30:06 PDT 2022","","","","9","100% (4/4)","0% (0/0)","0% (0/0)"," Make a meeting with Tony , please . ","Here are some times when you and Tony are free .","I 'll take the earlier Monday meeting with Tony .","Monday will work","2","The second one, but make it an hour.","0","no make it at 4 am","3","The earlier one works best for me.","1","{}","{}","4"
"30P8I9JKOIQFOSED64BFXLDO438V50","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","3X08E93BHWNSFQXK0HID2I68Q0Y667","A2LMQ4497NMK3S","Submitted","Tue Oct 11 16:58:47 PDT 2022","Tue Oct 11 17:01:00 PDT 2022","Fri Oct 14 17:01:00 PDT 2022","","","","133","100% (1103/1103)","0% (0/0)","0% (0/0)"," Make a meeting with Tony , please . ","Here are some times when you and Tony are free .","I 'll take the earlier Monday meeting with Tony .","Monday will work","2","The second one, but make it an hour.","0","no make it at 4 am","3","The earlier one works best for me.","1","{}","{}","1"
"30P8I9JKOIQFOSED64BFXLDO438V50","39W86F26ZQVM8GJYF5RIENUSDCV7RS","Choose and rewrite chatbot responses","You will see responses from a chatbot and be asked to choose and/or edit valid responses","chatbot, data collection, text","$0.09","Tue Oct 11 16:22:34 PDT 2022","3","BatchId:4898018;OriginalHitTemplateId:928390845;","7200","259200","Tue Oct 18 16:22:34 PDT 2022","","","31LVTDXBL8F3KUYBF9RD2WF1CI0LRR","A2RBF3IIJP15IH","Submitted","Tue Oct 11 16:58:17 PDT 2022","Tue Oct 11 17:04:19 PDT 2022","Fri Oct 14 17:04:19 PDT 2022","","","","362","100% (474/474)","0% (0/0)","0% (0/0)"," Make a meeting with Tony , please . ","Here are some times when you and Tony are free .","I 'll take the earlier Monday meeting with Tony .","Monday will work","2","The second one, but make it an hour.","0","no make it at 4 am","3","The earlier one works best for me.","1","{}","{}","4"
